timestamp,agent,agentAction,sender,receivers,performative,conversationId,content,sequenceId
2025-05-29 10:51:14.810,Profesor3,SEND,Profesor3,salalamb@localhost,accept-proposal,neg-Y¡—EZ MU—OZ RICARD-1,"{""assignments"":[{""day"":""LUNES"",""block"":6,""subject_name"":""TALLER 3"",""satisfaction"":9,""classroom_code""",345
2025-05-29 10:51:14.810,SalaLAMB,RECEIVE,profesor3@localhost,SalaLAMB,accept-proposal,neg-Y¡—EZ MU—OZ RICARD-1,"{""assignments"":[{""day"":""LUNES"",""block"":6,""subject_name"":""TALLER 3"",""satisfaction"":9,""classroom_code""",346
2025-05-29 10:51:14.810,SalaLAMB,SEND,SalaLAMB,profesor3@localhost,inform,neg-Y¡—EZ MU—OZ RICARD-1,"{""confirmed_assignments"":[{""day"":""LUNES"",""block"":6,""classroom_code"":""LAMB"",""satisfaction"":9}]}",347
2025-05-29 10:51:14.810,Profesor3,RECEIVE,salalamb@localhost,Profesor3,inform,neg-Y¡—EZ MU—OZ RICARD-1,"{""confirmed_assignments"":[{""day"":""LUNES"",""block"":6,""classroom_code"":""LAMB"",""satisfaction"":9}]}",348
2025-05-29 10:51:14.811,Profesor3,SEND,Profesor3,salacm3@localhost,cfp,neg-Y¡—EZ MU—OZ RICARD-3,"{""nombre"":""TALLER4"",""vacantes"":30,""nivel"":4,""campus"":""Playa Brava"",""bloques_pendientes"":3,""sala_asig",349
2025-05-29 10:51:14.811,Profesor3,SEND,Profesor3,salae6@localhost,cfp,neg-Y¡—EZ MU—OZ RICARD-3,"{""nombre"":""TALLER4"",""vacantes"":30,""nivel"":4,""campus"":""Playa Brava"",""bloques_pendientes"":3,""sala_asig",350
2025-05-29 10:51:14.811,Profesor3,SEND,Profesor3,salaic3@localhost,cfp,neg-Y¡—EZ MU—OZ RICARD-3,"{""nombre"":""TALLER4"",""vacantes"":30,""nivel"":4,""campus"":""Playa Brava"",""bloques_pendientes"":3,""sala_asig",351
2025-05-29 10:51:14.811,Profesor3,SEND,Profesor3,salak2@localhost,cfp,neg-Y¡—EZ MU—OZ RICARD-3,"{""nombre"":""TALLER4"",""vacantes"":30,""nivel"":4,""campus"":""Playa Brava"",""bloques_pendientes"":3,""sala_asig",352
2025-05-29 10:51:14.811,Profesor3,SEND,Profesor3,salalamb@localhost,cfp,neg-Y¡—EZ MU—OZ RICARD-3,"{""nombre"":""TALLER4"",""vacantes"":30,""nivel"":4,""campus"":""Playa Brava"",""bloques_pendientes"":3,""sala_asig",353
2025-05-29 10:51:14.811,Profesor3,SEND,Profesor3,salalc6@localhost,cfp,neg-Y¡—EZ MU—OZ RICARD-3,"{""nombre"":""TALLER4"",""vacantes"":30,""nivel"":4,""campus"":""Playa Brava"",""bloques_pendientes"":3,""sala_asig",354
2025-05-29 10:51:14.811,Profesor3,SEND,Profesor3,salas210@localhost,cfp,neg-Y¡—EZ MU—OZ RICARD-3,"{""nombre"":""TALLER4"",""vacantes"":30,""nivel"":4,""campus"":""Playa Brava"",""bloques_pendientes"":3,""sala_asig",355
2025-05-29 10:51:14.812,SalaCM3,RECEIVE,profesor3@localhost,SalaCM3,cfp,neg-Y¡—EZ MU—OZ RICARD-3,"{""nombre"":""TALLER4"",""vacantes"":30,""nivel"":4,""campus"":""Playa Brava"",""bloques_pendientes"":3,""sala_asig",356
2025-05-29 10:51:14.812,SalaCM3,SEND,SalaCM3,profesor3@localhost,propose,neg-Y¡—EZ MU—OZ RICARD-3,"{""codigo"":""CM3"",""campus"":""Playa Brava"",""capacidad"":50,""available_blocks"":{""LUNES"":[1,2,3,4,8,9],""MAR",357
2025-05-29 10:51:14.812,SalaE6,RECEIVE,profesor3@localhost,SalaE6,cfp,neg-Y¡—EZ MU—OZ RICARD-3,"{""nombre"":""TALLER4"",""vacantes"":30,""nivel"":4,""campus"":""Playa Brava"",""bloques_pendientes"":3,""sala_asig",358
2025-05-29 10:51:14.812,SalaE6,SEND,SalaE6,profesor3@localhost,propose,neg-Y¡—EZ MU—OZ RICARD-3,"{""codigo"":""E6"",""campus"":""Playa Brava"",""capacidad"":45,""available_blocks"":{""LUNES"":[6,7,8],""MARTES"":[1",359
2025-05-29 10:51:14.812,SalaIC3,RECEIVE,profesor3@localhost,SalaIC3,cfp,neg-Y¡—EZ MU—OZ RICARD-3,"{""nombre"":""TALLER4"",""vacantes"":30,""nivel"":4,""campus"":""Playa Brava"",""bloques_pendientes"":3,""sala_asig",360
2025-05-29 10:51:14.812,SalaIC3,SEND,SalaIC3,profesor3@localhost,propose,neg-Y¡—EZ MU—OZ RICARD-3,"{""codigo"":""IC3"",""campus"":""Playa Brava"",""capacidad"":40,""available_blocks"":{""MARTES"":[4,5,6,7,8,9],""MI",361
2025-05-29 10:51:14.812,SalaK2,RECEIVE,profesor3@localhost,SalaK2,cfp,neg-Y¡—EZ MU—OZ RICARD-3,"{""nombre"":""TALLER4"",""vacantes"":30,""nivel"":4,""campus"":""Playa Brava"",""bloques_pendientes"":3,""sala_asig",362
2025-05-29 10:51:14.812,SalaK2,SEND,SalaK2,profesor3@localhost,propose,neg-Y¡—EZ MU—OZ RICARD-3,"{""codigo"":""K2"",""campus"":""Playa Brava"",""capacidad"":30,""available_blocks"":{""LUNES"":[1,2],""MARTES"":[6,7",363
2025-05-29 10:51:14.812,SalaLAMB,RECEIVE,profesor3@localhost,SalaLAMB,cfp,neg-Y¡—EZ MU—OZ RICARD-3,"{""nombre"":""TALLER4"",""vacantes"":30,""nivel"":4,""campus"":""Playa Brava"",""bloques_pendientes"":3,""sala_asig",364
2025-05-29 10:51:14.812,SalaLAMB,SEND,SalaLAMB,profesor3@localhost,propose,neg-Y¡—EZ MU—OZ RICARD-3,"{""codigo"":""LAMB"",""campus"":""Playa Brava"",""capacidad"":40,""available_blocks"":{""LUNES"":[4,5,7,8,9],""MART",365
2025-05-29 10:51:14.812,SalaLC6,RECEIVE,profesor3@localhost,SalaLC6,cfp,neg-Y¡—EZ MU—OZ RICARD-3,"{""nombre"":""TALLER4"",""vacantes"":30,""nivel"":4,""campus"":""Playa Brava"",""bloques_pendientes"":3,""sala_asig",366
2025-05-29 10:51:14.812,SalaLC6,SEND,SalaLC6,profesor3@localhost,propose,neg-Y¡—EZ MU—OZ RICARD-3,"{""codigo"":""LC6"",""campus"":""Playa Brava"",""capacidad"":40,""available_blocks"":{""LUNES"":[1,2,3,5,6,7,9],""M",367
2025-05-29 10:51:14.812,SalaS210,RECEIVE,profesor3@localhost,SalaS210,cfp,neg-Y¡—EZ MU—OZ RICARD-3,"{""nombre"":""TALLER4"",""vacantes"":30,""nivel"":4,""campus"":""Playa Brava"",""bloques_pendientes"":3,""sala_asig",368
2025-05-29 10:51:14.812,SalaS210,SEND,SalaS210,profesor3@localhost,propose,neg-Y¡—EZ MU—OZ RICARD-3,"{""codigo"":""S210"",""campus"":""Playa Brava"",""capacidad"":35,""available_blocks"":{""LUNES"":[1,2,3,4,5,6,7,8,",369
2025-05-29 10:51:14.812,Profesor3,RECEIVE,salacm3@localhost,Profesor3,propose,neg-Y¡—EZ MU—OZ RICARD-3,"{""codigo"":""CM3"",""campus"":""Playa Brava"",""capacidad"":50,""available_blocks"":{""LUNES"":[1,2,3,4,8,9],""MAR",370
2025-05-29 10:51:14.812,Profesor3,RECEIVE,salae6@localhost,Profesor3,propose,neg-Y¡—EZ MU—OZ RICARD-3,"{""codigo"":""E6"",""campus"":""Playa Brava"",""capacidad"":45,""available_blocks"":{""LUNES"":[6,7,8],""MARTES"":[1",371
2025-05-29 10:51:14.812,Profesor3,RECEIVE,salaic3@localhost,Profesor3,propose,neg-Y¡—EZ MU—OZ RICARD-3,"{""codigo"":""IC3"",""campus"":""Playa Brava"",""capacidad"":40,""available_blocks"":{""MARTES"":[4,5,6,7,8,9],""MI",372
2025-05-29 10:51:14.813,Profesor3,RECEIVE,salak2@localhost,Profesor3,propose,neg-Y¡—EZ MU—OZ RICARD-3,"{""codigo"":""K2"",""campus"":""Playa Brava"",""capacidad"":30,""available_blocks"":{""LUNES"":[1,2],""MARTES"":[6,7",373
2025-05-29 10:51:14.813,Profesor3,RECEIVE,salalamb@localhost,Profesor3,propose,neg-Y¡—EZ MU—OZ RICARD-3,"{""codigo"":""LAMB"",""campus"":""Playa Brava"",""capacidad"":40,""available_blocks"":{""LUNES"":[4,5,7,8,9],""MART",374
2025-05-29 10:51:14.813,Profesor3,RECEIVE,salalc6@localhost,Profesor3,propose,neg-Y¡—EZ MU—OZ RICARD-3,"{""codigo"":""LC6"",""campus"":""Playa Brava"",""capacidad"":40,""available_blocks"":{""LUNES"":[1,2,3,5,6,7,9],""M",375
2025-05-29 10:51:14.813,Profesor3,RECEIVE,salas210@localhost,Profesor3,propose,neg-Y¡—EZ MU—OZ RICARD-3,"{""codigo"":""S210"",""campus"":""Playa Brava"",""capacidad"":35,""available_blocks"":{""LUNES"":[1,2,3,4,5,6,7,8,",376
2025-05-29 10:51:14.814,Profesor3,SEND,Profesor3,salalamb@localhost,accept-proposal,neg-Y¡—EZ MU—OZ RICARD-3,"{""assignments"":[{""day"":""LUNES"",""block"":7,""subject_name"":""TALLER 4"",""satisfaction"":10,""classroom_code",377
2025-05-29 10:51:14.816,SalaLAMB,RECEIVE,profesor3@localhost,SalaLAMB,accept-proposal,neg-Y¡—EZ MU—OZ RICARD-3,"{""assignments"":[{""day"":""LUNES"",""block"":7,""subject_name"":""TALLER 4"",""satisfaction"":10,""classroom_code",378
2025-05-29 10:51:14.816,SalaLAMB,SEND,SalaLAMB,profesor3@localhost,inform,neg-Y¡—EZ MU—OZ RICARD-3,"{""confirmed_assignments"":[{""day"":""LUNES"",""block"":7,""classroom_code"":""LAMB"",""satisfaction"":10},{""day""",379
2025-05-29 10:51:14.816,Profesor3,RECEIVE,salalamb@localhost,Profesor3,inform,neg-Y¡—EZ MU—OZ RICARD-3,"{""confirmed_assignments"":[{""day"":""LUNES"",""block"":7,""classroom_code"":""LAMB"",""satisfaction"":10},{""day""",380
2025-05-29 10:51:14.816,Profesor3,SEND,Profesor3,salacm3@localhost,cfp,neg-Y¡—EZ MU—OZ RICARD-1,"{""nombre"":""TALLER4"",""vacantes"":30,""nivel"":4,""campus"":""Playa Brava"",""bloques_pendientes"":1,""sala_asig",381
2025-05-29 10:51:14.816,Profesor3,SEND,Profesor3,salae6@localhost,cfp,neg-Y¡—EZ MU—OZ RICARD-1,"{""nombre"":""TALLER4"",""vacantes"":30,""nivel"":4,""campus"":""Playa Brava"",""bloques_pendientes"":1,""sala_asig",382
2025-05-29 10:51:14.816,Profesor3,SEND,Profesor3,salaic3@localhost,cfp,neg-Y¡—EZ MU—OZ RICARD-1,"{""nombre"":""TALLER4"",""vacantes"":30,""nivel"":4,""campus"":""Playa Brava"",""bloques_pendientes"":1,""sala_asig",383
2025-05-29 10:51:14.816,Profesor3,SEND,Profesor3,salak2@localhost,cfp,neg-Y¡—EZ MU—OZ RICARD-1,"{""nombre"":""TALLER4"",""vacantes"":30,""nivel"":4,""campus"":""Playa Brava"",""bloques_pendientes"":1,""sala_asig",384
2025-05-29 10:51:14.816,Profesor3,SEND,Profesor3,salalamb@localhost,cfp,neg-Y¡—EZ MU—OZ RICARD-1,"{""nombre"":""TALLER4"",""vacantes"":30,""nivel"":4,""campus"":""Playa Brava"",""bloques_pendientes"":1,""sala_asig",385
2025-05-29 10:51:14.816,Profesor3,SEND,Profesor3,salalc6@localhost,cfp,neg-Y¡—EZ MU—OZ RICARD-1,"{""nombre"":""TALLER4"",""vacantes"":30,""nivel"":4,""campus"":""Playa Brava"",""bloques_pendientes"":1,""sala_asig",386
2025-05-29 10:51:14.816,Profesor3,SEND,Profesor3,salas210@localhost,cfp,neg-Y¡—EZ MU—OZ RICARD-1,"{""nombre"":""TALLER4"",""vacantes"":30,""nivel"":4,""campus"":""Playa Brava"",""bloques_pendientes"":1,""sala_asig",387
2025-05-29 10:51:14.817,SalaCM3,RECEIVE,profesor3@localhost,SalaCM3,cfp,neg-Y¡—EZ MU—OZ RICARD-1,"{""nombre"":""TALLER4"",""vacantes"":30,""nivel"":4,""campus"":""Playa Brava"",""bloques_pendientes"":1,""sala_asig",388
2025-05-29 10:51:14.817,SalaCM3,SEND,SalaCM3,profesor3@localhost,propose,neg-Y¡—EZ MU—OZ RICARD-1,"{""codigo"":""CM3"",""campus"":""Playa Brava"",""capacidad"":50,""available_blocks"":{""LUNES"":[1,2,3,4,8,9],""MAR",389
2025-05-29 10:51:14.817,SalaE6,RECEIVE,profesor3@localhost,SalaE6,cfp,neg-Y¡—EZ MU—OZ RICARD-1,"{""nombre"":""TALLER4"",""vacantes"":30,""nivel"":4,""campus"":""Playa Brava"",""bloques_pendientes"":1,""sala_asig",390
2025-05-29 10:51:14.817,SalaE6,SEND,SalaE6,profesor3@localhost,propose,neg-Y¡—EZ MU—OZ RICARD-1,"{""codigo"":""E6"",""campus"":""Playa Brava"",""capacidad"":45,""available_blocks"":{""LUNES"":[6,7,8],""MARTES"":[1",391
2025-05-29 10:51:14.817,SalaIC3,RECEIVE,profesor3@localhost,SalaIC3,cfp,neg-Y¡—EZ MU—OZ RICARD-1,"{""nombre"":""TALLER4"",""vacantes"":30,""nivel"":4,""campus"":""Playa Brava"",""bloques_pendientes"":1,""sala_asig",392
2025-05-29 10:51:14.817,SalaIC3,SEND,SalaIC3,profesor3@localhost,propose,neg-Y¡—EZ MU—OZ RICARD-1,"{""codigo"":""IC3"",""campus"":""Playa Brava"",""capacidad"":40,""available_blocks"":{""MARTES"":[4,5,6,7,8,9],""MI",393
2025-05-29 10:51:14.817,SalaK2,RECEIVE,profesor3@localhost,SalaK2,cfp,neg-Y¡—EZ MU—OZ RICARD-1,"{""nombre"":""TALLER4"",""vacantes"":30,""nivel"":4,""campus"":""Playa Brava"",""bloques_pendientes"":1,""sala_asig",394
2025-05-29 10:51:14.817,SalaK2,SEND,SalaK2,profesor3@localhost,propose,neg-Y¡—EZ MU—OZ RICARD-1,"{""codigo"":""K2"",""campus"":""Playa Brava"",""capacidad"":30,""available_blocks"":{""LUNES"":[1,2],""MARTES"":[6,7",395
2025-05-29 10:51:14.817,SalaLAMB,RECEIVE,profesor3@localhost,SalaLAMB,cfp,neg-Y¡—EZ MU—OZ RICARD-1,"{""nombre"":""TALLER4"",""vacantes"":30,""nivel"":4,""campus"":""Playa Brava"",""bloques_pendientes"":1,""sala_asig",396
2025-05-29 10:51:14.817,SalaLAMB,SEND,SalaLAMB,profesor3@localhost,propose,neg-Y¡—EZ MU—OZ RICARD-1,"{""codigo"":""LAMB"",""campus"":""Playa Brava"",""capacidad"":40,""available_blocks"":{""LUNES"":[4,5],""MARTES"":[1",397
2025-05-29 10:51:14.817,SalaLC6,RECEIVE,profesor3@localhost,SalaLC6,cfp,neg-Y¡—EZ MU—OZ RICARD-1,"{""nombre"":""TALLER4"",""vacantes"":30,""nivel"":4,""campus"":""Playa Brava"",""bloques_pendientes"":1,""sala_asig",398
2025-05-29 10:51:14.817,SalaLC6,SEND,SalaLC6,profesor3@localhost,propose,neg-Y¡—EZ MU—OZ RICARD-1,"{""codigo"":""LC6"",""campus"":""Playa Brava"",""capacidad"":40,""available_blocks"":{""LUNES"":[1,2,3,5,6,7,9],""M",399
2025-05-29 10:51:14.817,SalaS210,RECEIVE,profesor3@localhost,SalaS210,cfp,neg-Y¡—EZ MU—OZ RICARD-1,"{""nombre"":""TALLER4"",""vacantes"":30,""nivel"":4,""campus"":""Playa Brava"",""bloques_pendientes"":1,""sala_asig",400
2025-05-29 10:51:14.817,SalaS210,SEND,SalaS210,profesor3@localhost,propose,neg-Y¡—EZ MU—OZ RICARD-1,"{""codigo"":""S210"",""campus"":""Playa Brava"",""capacidad"":35,""available_blocks"":{""LUNES"":[1,2,3,4,5,6,7,8,",401
2025-05-29 10:51:14.818,Profesor3,RECEIVE,salacm3@localhost,Profesor3,propose,neg-Y¡—EZ MU—OZ RICARD-1,"{""codigo"":""CM3"",""campus"":""Playa Brava"",""capacidad"":50,""available_blocks"":{""LUNES"":[1,2,3,4,8,9],""MAR",402
2025-05-29 10:51:14.818,Profesor3,RECEIVE,salae6@localhost,Profesor3,propose,neg-Y¡—EZ MU—OZ RICARD-1,"{""codigo"":""E6"",""campus"":""Playa Brava"",""capacidad"":45,""available_blocks"":{""LUNES"":[6,7,8],""MARTES"":[1",403
2025-05-29 10:51:14.818,Profesor3,RECEIVE,salaic3@localhost,Profesor3,propose,neg-Y¡—EZ MU—OZ RICARD-1,"{""codigo"":""IC3"",""campus"":""Playa Brava"",""capacidad"":40,""available_blocks"":{""MARTES"":[4,5,6,7,8,9],""MI",404
2025-05-29 10:51:14.818,Profesor3,RECEIVE,salak2@localhost,Profesor3,propose,neg-Y¡—EZ MU—OZ RICARD-1,"{""codigo"":""K2"",""campus"":""Playa Brava"",""capacidad"":30,""available_blocks"":{""LUNES"":[1,2],""MARTES"":[6,7",405
2025-05-29 10:51:14.818,Profesor3,RECEIVE,salalamb@localhost,Profesor3,propose,neg-Y¡—EZ MU—OZ RICARD-1,"{""codigo"":""LAMB"",""campus"":""Playa Brava"",""capacidad"":40,""available_blocks"":{""LUNES"":[4,5],""MARTES"":[1",406
2025-05-29 10:51:14.818,Profesor3,RECEIVE,salalc6@localhost,Profesor3,propose,neg-Y¡—EZ MU—OZ RICARD-1,"{""codigo"":""LC6"",""campus"":""Playa Brava"",""capacidad"":40,""available_blocks"":{""LUNES"":[1,2,3,5,6,7,9],""M",407
2025-05-29 10:51:14.818,Profesor3,RECEIVE,salas210@localhost,Profesor3,propose,neg-Y¡—EZ MU—OZ RICARD-1,"{""codigo"":""S210"",""campus"":""Playa Brava"",""capacidad"":35,""available_blocks"":{""LUNES"":[1,2,3,4,5,6,7,8,",408
2025-05-29 10:51:14.820,Profesor3,SEND,Profesor3,salalc6@localhost,accept-proposal,neg-Y¡—EZ MU—OZ RICARD-1,"{""assignments"":[{""day"":""LUNES"",""block"":1,""subject_name"":""TALLER 4"",""satisfaction"":9,""classroom_code""",409
2025-05-29 10:51:14.820,SalaLC6,RECEIVE,profesor3@localhost,SalaLC6,accept-proposal,neg-Y¡—EZ MU—OZ RICARD-1,"{""assignments"":[{""day"":""LUNES"",""block"":1,""subject_name"":""TALLER 4"",""satisfaction"":9,""classroom_code""",410
2025-05-29 10:51:14.820,SalaLC6,SEND,SalaLC6,profesor3@localhost,inform,neg-Y¡—EZ MU—OZ RICARD-1,"{""confirmed_assignments"":[{""day"":""LUNES"",""block"":1,""classroom_code"":""LC6"",""satisfaction"":9}]}",411
2025-05-29 10:51:14.820,Profesor3,RECEIVE,salalc6@localhost,Profesor3,inform,neg-Y¡—EZ MU—OZ RICARD-1,"{""confirmed_assignments"":[{""day"":""LUNES"",""block"":1,""classroom_code"":""LC6"",""satisfaction"":9}]}",412
2025-05-29 10:51:14.821,Profesor3,SEND,Profesor3,salacm3@localhost,cfp,neg-Y¡—EZ MU—OZ RICARD-1,"{""nombre"":""CONSTRUCCION3"",""vacantes"":40,""nivel"":6,""campus"":""Playa Brava"",""bloques_pendientes"":1,""sal",413
2025-05-29 10:51:14.821,Profesor3,SEND,Profesor3,salae6@localhost,cfp,neg-Y¡—EZ MU—OZ RICARD-1,"{""nombre"":""CONSTRUCCION3"",""vacantes"":40,""nivel"":6,""campus"":""Playa Brava"",""bloques_pendientes"":1,""sal",414
2025-05-29 10:51:14.821,Profesor3,SEND,Profesor3,salaic3@localhost,cfp,neg-Y¡—EZ MU—OZ RICARD-1,"{""nombre"":""CONSTRUCCION3"",""vacantes"":40,""nivel"":6,""campus"":""Playa Brava"",""bloques_pendientes"":1,""sal",415
2025-05-29 10:51:14.821,Profesor3,SEND,Profesor3,salalamb@localhost,cfp,neg-Y¡—EZ MU—OZ RICARD-1,"{""nombre"":""CONSTRUCCION3"",""vacantes"":40,""nivel"":6,""campus"":""Playa Brava"",""bloques_pendientes"":1,""sal",416
2025-05-29 10:51:14.821,Profesor3,SEND,Profesor3,salalc6@localhost,cfp,neg-Y¡—EZ MU—OZ RICARD-1,"{""nombre"":""CONSTRUCCION3"",""vacantes"":40,""nivel"":6,""campus"":""Playa Brava"",""bloques_pendientes"":1,""sal",417
2025-05-29 10:51:14.822,SalaCM3,RECEIVE,profesor3@localhost,SalaCM3,cfp,neg-Y¡—EZ MU—OZ RICARD-1,"{""nombre"":""CONSTRUCCION3"",""vacantes"":40,""nivel"":6,""campus"":""Playa Brava"",""bloques_pendientes"":1,""sal",418
2025-05-29 10:51:14.822,SalaCM3,SEND,SalaCM3,profesor3@localhost,propose,neg-Y¡—EZ MU—OZ RICARD-1,"{""codigo"":""CM3"",""campus"":""Playa Brava"",""capacidad"":50,""available_blocks"":{""LUNES"":[1,2,3,4,8,9],""MAR",419
2025-05-29 10:51:14.822,SalaE6,RECEIVE,profesor3@localhost,SalaE6,cfp,neg-Y¡—EZ MU—OZ RICARD-1,"{""nombre"":""CONSTRUCCION3"",""vacantes"":40,""nivel"":6,""campus"":""Playa Brava"",""bloques_pendientes"":1,""sal",420
2025-05-29 10:51:14.822,SalaE6,SEND,SalaE6,profesor3@localhost,propose,neg-Y¡—EZ MU—OZ RICARD-1,"{""codigo"":""E6"",""campus"":""Playa Brava"",""capacidad"":45,""available_blocks"":{""LUNES"":[6,7,8],""MARTES"":[1",421
2025-05-29 10:51:14.822,SalaIC3,RECEIVE,profesor3@localhost,SalaIC3,cfp,neg-Y¡—EZ MU—OZ RICARD-1,"{""nombre"":""CONSTRUCCION3"",""vacantes"":40,""nivel"":6,""campus"":""Playa Brava"",""bloques_pendientes"":1,""sal",422
2025-05-29 10:51:14.822,SalaIC3,SEND,SalaIC3,profesor3@localhost,propose,neg-Y¡—EZ MU—OZ RICARD-1,"{""codigo"":""IC3"",""campus"":""Playa Brava"",""capacidad"":40,""available_blocks"":{""MARTES"":[4,5,6,7,8,9],""MI",423
2025-05-29 10:51:14.822,SalaLAMB,RECEIVE,profesor3@localhost,SalaLAMB,cfp,neg-Y¡—EZ MU—OZ RICARD-1,"{""nombre"":""CONSTRUCCION3"",""vacantes"":40,""nivel"":6,""campus"":""Playa Brava"",""bloques_pendientes"":1,""sal",424
2025-05-29 10:51:14.822,SalaLAMB,SEND,SalaLAMB,profesor3@localhost,propose,neg-Y¡—EZ MU—OZ RICARD-1,"{""codigo"":""LAMB"",""campus"":""Playa Brava"",""capacidad"":40,""available_blocks"":{""LUNES"":[4,5],""MARTES"":[1",425
2025-05-29 10:51:14.822,SalaLC6,RECEIVE,profesor3@localhost,SalaLC6,cfp,neg-Y¡—EZ MU—OZ RICARD-1,"{""nombre"":""CONSTRUCCION3"",""vacantes"":40,""nivel"":6,""campus"":""Playa Brava"",""bloques_pendientes"":1,""sal",426
2025-05-29 10:51:14.822,SalaLC6,SEND,SalaLC6,profesor3@localhost,propose,neg-Y¡—EZ MU—OZ RICARD-1,"{""codigo"":""LC6"",""campus"":""Playa Brava"",""capacidad"":40,""available_blocks"":{""LUNES"":[2,3,5,6,7,9],""MAR",427
2025-05-29 10:51:14.822,Profesor3,RECEIVE,salacm3@localhost,Profesor3,propose,neg-Y¡—EZ MU—OZ RICARD-1,"{""codigo"":""CM3"",""campus"":""Playa Brava"",""capacidad"":50,""available_blocks"":{""LUNES"":[1,2,3,4,8,9],""MAR",428
2025-05-29 10:51:14.823,Profesor3,RECEIVE,salae6@localhost,Profesor3,propose,neg-Y¡—EZ MU—OZ RICARD-1,"{""codigo"":""E6"",""campus"":""Playa Brava"",""capacidad"":45,""available_blocks"":{""LUNES"":[6,7,8],""MARTES"":[1",429
2025-05-29 10:51:14.823,Profesor3,RECEIVE,salaic3@localhost,Profesor3,propose,neg-Y¡—EZ MU—OZ RICARD-1,"{""codigo"":""IC3"",""campus"":""Playa Brava"",""capacidad"":40,""available_blocks"":{""MARTES"":[4,5,6,7,8,9],""MI",430
2025-05-29 10:51:14.823,Profesor3,RECEIVE,salalamb@localhost,Profesor3,propose,neg-Y¡—EZ MU—OZ RICARD-1,"{""codigo"":""LAMB"",""campus"":""Playa Brava"",""capacidad"":40,""available_blocks"":{""LUNES"":[4,5],""MARTES"":[1",431
2025-05-29 10:51:14.823,Profesor3,RECEIVE,salalc6@localhost,Profesor3,propose,neg-Y¡—EZ MU—OZ RICARD-1,"{""codigo"":""LC6"",""campus"":""Playa Brava"",""capacidad"":40,""available_blocks"":{""LUNES"":[2,3,5,6,7,9],""MAR",432
2025-05-29 10:51:14.824,Profesor3,SEND,Profesor3,salalc6@localhost,accept-proposal,neg-Y¡—EZ MU—OZ RICARD-1,"{""assignments"":[{""day"":""LUNES"",""block"":2,""subject_name"":""CONSTRUCCION 3"",""satisfaction"":10,""classroo",433
2025-05-29 10:51:14.824,SalaLC6,RECEIVE,profesor3@localhost,SalaLC6,accept-proposal,neg-Y¡—EZ MU—OZ RICARD-1,"{""assignments"":[{""day"":""LUNES"",""block"":2,""subject_name"":""CONSTRUCCION 3"",""satisfaction"":10,""classroo",434
2025-05-29 10:51:14.824,SalaLC6,SEND,SalaLC6,profesor3@localhost,inform,neg-Y¡—EZ MU—OZ RICARD-1,"{""confirmed_assignments"":[{""day"":""LUNES"",""block"":2,""classroom_code"":""LC6"",""satisfaction"":10}]}",435
2025-05-29 10:51:14.825,Profesor3,RECEIVE,salalc6@localhost,Profesor3,inform,neg-Y¡—EZ MU—OZ RICARD-1,"{""confirmed_assignments"":[{""day"":""LUNES"",""block"":2,""classroom_code"":""LC6"",""satisfaction"":10}]}",436
2025-05-29 10:51:14.825,Profesor3,SEND,Profesor3,salacm3@localhost,cfp,neg-Y¡—EZ MU—OZ RICARD-2,"{""nombre"":""CONSTRUCCION3"",""vacantes"":40,""nivel"":6,""campus"":""Playa Brava"",""bloques_pendientes"":2,""sal",437
2025-05-29 10:51:14.825,Profesor3,SEND,Profesor3,salae6@localhost,cfp,neg-Y¡—EZ MU—OZ RICARD-2,"{""nombre"":""CONSTRUCCION3"",""vacantes"":40,""nivel"":6,""campus"":""Playa Brava"",""bloques_pendientes"":2,""sal",438
2025-05-29 10:51:14.825,Profesor3,SEND,Profesor3,salaic3@localhost,cfp,neg-Y¡—EZ MU—OZ RICARD-2,"{""nombre"":""CONSTRUCCION3"",""vacantes"":40,""nivel"":6,""campus"":""Playa Brava"",""bloques_pendientes"":2,""sal",439
2025-05-29 10:51:14.825,Profesor3,SEND,Profesor3,salalamb@localhost,cfp,neg-Y¡—EZ MU—OZ RICARD-2,"{""nombre"":""CONSTRUCCION3"",""vacantes"":40,""nivel"":6,""campus"":""Playa Brava"",""bloques_pendientes"":2,""sal",440
2025-05-29 10:51:14.825,Profesor3,SEND,Profesor3,salalc6@localhost,cfp,neg-Y¡—EZ MU—OZ RICARD-2,"{""nombre"":""CONSTRUCCION3"",""vacantes"":40,""nivel"":6,""campus"":""Playa Brava"",""bloques_pendientes"":2,""sal",441
2025-05-29 10:51:14.826,SalaCM3,RECEIVE,profesor3@localhost,SalaCM3,cfp,neg-Y¡—EZ MU—OZ RICARD-2,"{""nombre"":""CONSTRUCCION3"",""vacantes"":40,""nivel"":6,""campus"":""Playa Brava"",""bloques_pendientes"":2,""sal",442
2025-05-29 10:51:14.826,SalaCM3,SEND,SalaCM3,profesor3@localhost,propose,neg-Y¡—EZ MU—OZ RICARD-2,"{""codigo"":""CM3"",""campus"":""Playa Brava"",""capacidad"":50,""available_blocks"":{""LUNES"":[1,2,3,4,8,9],""MAR",443
2025-05-29 10:51:14.826,SalaE6,RECEIVE,profesor3@localhost,SalaE6,cfp,neg-Y¡—EZ MU—OZ RICARD-2,"{""nombre"":""CONSTRUCCION3"",""vacantes"":40,""nivel"":6,""campus"":""Playa Brava"",""bloques_pendientes"":2,""sal",444
